npi,entity_type_code,replacement_npi,employer_identification_number,provider_organization_name,provider_last_name,provider_first_name,provider_middle_name,provider_name_prefix,provider_name_suffix,provider_credential_text,provider_other_organization_name,provider_other_organization_name_type_code,provider_other_last_name,provider_other_first_name,provider_other_middle_name,provider_other_name_prefix,provider_other_name_suffix,provider_other_credential_text,provider_other_last_name_type_code,provider_business_mailing_address_line1,provider_business_mailing_address_line2,provider_business_mailing_address_city,provider_business_mailing_address_state,provider_business_mailing_address_zip,provider_business_mailing_address_country_code,provider_business_mailing_address_phone,provider_business_mailing_address_fax,provider_business_practice_location_address_line1,provider_business_practice_location_address_line2,provider_business_practice_location_address_city,provider_business_practice_location_address_state,provider_business_practice_location_address_zip,provider_business_practice_location_address_country_code,provider_business_practice_location_address_phone,provider_business_practice_location_address_fax,provider_enumeration_date,last_update_date,npi_deactivation_reason_code,npi_deactivation_date,npi_reactivation_date,provider_gender_code,authorized_official_last_name,authorized_official_first_name,authorized_official_middle_name,authorized_official_title,authorized_official_phone,healthcare_provider_taxonomy_code_1,provider_license_number_1,provider_license_number_state_code_1,healthcare_provider_primary_taxonomy_switch_1,healthcare_provider_taxonomy_code_2,provider_license_number_2,provider_license_number_state_code_2,healthcare_provider_primary_taxonomy_switch_2,other_provider_identifier_1,other_provider_identifier_type_code_1,other_provider_identifier_state_1,other_provider_identifier_issuer_1,other_provider_identifier_2,other_provider_identifier_type_code_2,other_provider_identifier_state_2,other_provider_identifier_issuer_2,is_sole_proprietor,is_organization_subpart,parent_organization_lbn,parent_organization_tin,npi_certification_date
2717744909,1,,,,Liu,William,,,,DO,,,,,,,,,,1235 Sunset Blvd,,SANTA ANA,CA,93001,US,(929) 719-2215,(424) 681-3533,1235 Sunset Blvd,,SANTA ANA,CA,93001,US,(929) 719-2215,(424) 681-3533,05/27/2024,01/27/2025,,,,F,,,,,,207L00000X,A68838,CA,Y,,,,,"{""identifier"": ""A68838"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,N,N,,,05/27/2024
7820715180,1,,,,Garcia,David,,,,DO PhD,,,,,,,,,,9082 Central Park West,,New York,NY,11203,US,(626) 376-1641,(213) 773-2737,9082 Central Park West,,New York,NY,11203,US,(626) 376-1641,(213) 773-2737,03/27/2024,12/02/2024,,,,,,,,,,207U00000X,060NY297383,NY,Y,,,,,"{""identifier"": ""060NY297383"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BB1676430"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,03/27/2024
9251925468,1,,,,Jackson,Fatima,M,,,DO PhD,,,,,,,,,,5544 Columbus Ave,Suite 196,New York,NY,11201,US,(646) 809-2388,,5544 Columbus Ave,Suite 196,New York,NY,11201,US,(646) 809-2388,,08/23/2021,01/07/2025,,,,M,,,,,,207P00000X,060NY505341,NY,Y,,,,,"{""identifier"": ""BA3847369"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,Y,N,,,08/23/2021
1418880598,1,,,,Kumar,Linda,M,,,MD PhD,,,,,,,,,,5061 Madison Ave,,Bronx,NY,11201,US,6468117172,,5061 Madison Ave,,Bronx,NY,11201,US,6468117172,,03/01/2025,02/18/2025,,,,F,,,,,,207N00000X,060NY337547,NY,Y,,,,,"{""identifier"": ""060NY337547"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,Y,N,,,03/01/2025
7746886233,1,,,,White,Linda,J,,,DO,,,,,,,,,,4669 Santa Monica Blvd,Suite 928,San Jose,CA,940**,US,(424) 341-5096,,4669 Santa Monica Blvd,Suite 928,San Jose,CA,940**,US,(424) 341-5096,,11/07/2017,07/04/2025,,,,F,,,,,,207Y00000X,A35430,CA,Y,,,,,"{""identifier"": ""A35430"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,N,N,,,11/07/2017
3615305157,1,,37-2887541,,Davis,Li,,,,MD PhD,,,,,,,,,,3638 First Ave,,Rochester,NY,10001,US,,,2627 Lexington Ave,Suite 547,Syracuse,NY,14201,US,(646) 340-1627,(929) 247-9563,03/27/2021,07/27/2025,,,,,,,,,,207ZP0000X,060NY515712,NY,Y,,,,,"{""identifier"": ""060NY515712"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,Y,N,,,03/27/2021
6971179804,1,,,,Garcia,Mohammed,A,,,MD,,,,,,,,,,2450 York Ave,Suite 395,Albany,NY,11202,US,,,2450 York Ave,Suite 395,Albany,NY,11202,US,(626) 727-4963,,12/12/2019,07/31/2025,,,,F,,,,,,207P00000X,060NY227767,NY,Y,207R00000X,,,N,"{""identifier"": ""060NY227767"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA8131766"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,12/12/2019
0670654054,1,,,,Wang,Joseph,,,,DO PhD,,,,,,,,,,1403 York Ave,,Rochester,NY,10002,US,7185534950,,1403 York Ave,,Rochester,NY,10002,US,7185534950,,01/10/2017,09/02/2024,,,,,,,,,,207W00000X,060NY924613,NY,Y,,,,,"{""identifier"": ""060NY924613"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BF7782690"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,01/10/2017
0305486872,1,,,,Perez,Jessica,,,,DO,,,,,,,,,,7613 Santa Monica Blvd,Suite 894,San Francisco,CA,90003,US,(347) 237-4131,(646) 702-9283,7613 Santa Monica Blvd,Suite 894,San Francisco,CA,90003,US,(347) 237-4131,(646) 702-9283,05/26/2025,07/04/2025,,,,M,,,,,,207T00000X,A14847,CA,Y,207ZP0000X,,,N,"{""identifier"": ""BM8056683"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,,,,,N,,,05/26/2025
6169284512,1,,39-7243070,,Sanchez,Linda,,,,DO PhD,,,,,,,,,,6335 Beverly Dr,,San Francisco,CA,93001,US,(718) 535-5843,,6335 Beverly Dr,,San Francisco,CA,93001,US,(718) 535-5843,,03/29/2017,07/08/2025,,,,M,,,,,,208000000X,A78062,CA,Y,,,,,"{""identifier"": ""A78062"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,N,N,,,03/29/2017
5820297026,1,,59-1316431,,Lewis,Patricia,J,,,MD,,,,,,,,,,5777 Pico Blvd,,Oakland,CA,90005,US,(718) 441-7001,,5777 Pico Blvd,,Oakland,CA,90005,US,(718) 441-7001,,11/09/2023,02/22/2025,,,,,,,,,,207RO0300X,A17518,CA,Y,,,,,,,,,,,,,N,N,,,11/09/2023
7868144732,1,,,,White,Patricia,,,,DO PhD,,,,,,,,,,9404 Sunset Blvd,,Sacramento,CA,92001,US,(424) 492-9047,(310) 408-2001,9404 Sunset Blvd,,Sacramento,CA,92001,US,(424) 492-9047,(310) 408-2001,11/06/2020,01/09/2025,,,,F,,,,,,207X00000X,A24869,CA,Y,,,,,"{""identifier"": ""A24869"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BA8407861"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,N,,,11/06/2020
8313237059,1,,,,Garcia,Elizabeth,,,,MD PhD,,,,,,,,,,1064 Ventura Blvd,,Fresno,CA,90005,US,(323) 786-7044,(310) 525-6028,1064 Ventura Blvd,,Fresno,CA,90005,US,(323) 786-7044,(310) 525-6028,02/24/2017,05/08/2025,,,,M,,,,,,207ZP0000X,A93584,CA,Y,,,,,"{""identifier"": ""A93584"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,N,N,,,02/24/2017
2892268014,1,,,,Patel,Ahmed,,,,DO PhD,,,,,,,,,,9420 Wilshire Blvd,,San Francisco,CA,91001,US,(323) 356-5982,,9420 Wilshire Blvd,,San Francisco,CA,91001,US,(323) 356-5982,,12/14/2021,09/06/2024,,,,F,,,,,,207ZP0000X,A99143,CA,Y,,,,,"{""identifier"": ""A99143"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BA3717869"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,Y,N,,,12/14/2021
0010943964,1,,,,Garcia,Li,,,,MD PhD,,,,,,,,,,9025 Lexington Ave,,Queens,NY,10005,US,(424) 854-1496,(310) 868-7180,9025 Lexington Ave,,Queens,NY,10005,US,(424) 854-1496,(310) 868-7180,03/28/2016,04/02/2025,,,,F,,,,,,207Y00000X,060NY855638,NY,Y,,,,,"{""identifier"": ""BM5205572"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,Y,N,,,03/28/2016
5625881539,1,,,,Robinson,Charles,L,,,MD,,,,,,,,,,2590 Santa Monica Blvd,,Oakland,CA,93001,US,310  325.5382,,2590 Santa Monica Blvd,,Oakland,CA,93001,US,310  325.5382,,02/03/2021,01/02/2025,,,,F,,,,,,208000000X,A28830,CA,Y,,,,,"{""identifier"": ""A28830"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BB4655555"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,N,,,02/03/2021
4701687330,1,,,,Yang,Li,R,,,DO PhD,,,,,,,,,,2617 Third Ave,,Rochester,NY,10004,US,(424) 561-1797,,2617 Third Ave,,Rochester,NY,10004,US,(424) 561-1797,,09/21/2019,02/13/2025,,,,,,,,,,207RN0300X,060NY639728,NY,Y,,,,,"{""identifier"": ""060NY639728"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA6613805"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,09/21/2019
8416878492,1,,,,Miller,John,,,,DO PhD,,,,,,,,,,4334 Central Park West,,Rochester,NY,11202,US,(626) 825-2946,(310) 639-5216,4334 Central Park West,,Rochester,NY,11202,US,(626) 825-2946,(310) 639-5216,02/10/2019,01/31/2025,,,,M,,,,,,207ZP0000X,060NY697983,NY,Y,,,,,"{""identifier"": ""060NY697983"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,,N,,,02/10/2019
2982595268,1,,33-9000330,,Martinez,Carlos,M,,,DO,,,,,,,,,,6577 Ventura Blvd,Suite 830,Los Angeles,CA,90001,US,(424) 957-5902,(718) 800-1452,6577 Ventura Blvd,Suite 830,Los Angeles,CA,90001,US,(424) 957-5902,(718) 800-1452,11/30/2018,01/08/2025,,,,M,,,,,,207RP1001X,A72094,CA,Y,,,,,"{""identifier"": ""A72094"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BF3663973"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,N,N,,,11/30/2018
9728962307,1,,,,Patel,Charles,,,,MD,,,,,,,,,,1796 Second Ave,,Buffalo,NY,10001,US,424  917.2800,(718) 675-7078,1796 Second Ave,,Buffalo,NY,10001,US,424  917.2800,(718) 675-7078,07/27/2023,08/03/2025,,,,M,,,,,,207R00000X,060NY787436,NY,Y,,,,,"{""identifier"": ""060NY787436"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BB9089056"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,07/27/2023
6527858544,1,,,,Wilson,Ahmed,,Prof.,,DO PhD,,,,,,,,,,7727 Central Park West,,New York,NY,10003,US,,,7727 Central Park West,,New York,NY,10003,US,(424) 695-4150,(323) 438-1530,06/02/2021,07/06/2025,,,,M,,,,,,207RE0101X,060NY794395,NY,Y,207Y00000X,,,N,"{""identifier"": ""060NY794395"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,Y,N,,,06/02/2021
4041574738,1,,19-2015860,,Wilson,Ahmed,,,,DO PhD,,,,,,,,,,5715 York Ave,Suite 792,Buffalo,NY,10005-4020,US,(917) 751-5442,,5715 York Ave,Suite 792,Buffalo,NY,10005-4020,US,(917) 751-5442,,03/19/2017,02/03/2025,,,,F,,,,,,207N00000X,060NY513697,NY,Y,207T00000X,,,N,,,,,,,,,N,N,,,03/19/2017
4540193801,1,,,,Singh,Priya,A,,,DO,,,,,,,,,,861 Wilshire Blvd,,Oakland,CA,91001,US,(646) 627-3880,(917) 656-1644,861 Wilshire Blvd,,Oakland,CA,91001,US,(646) 627-3880,(917) 656-1644,01/27/2017,08/24/2025,,,,F,,,,,,207T00000X,A72350,CA,Y,,,,,,,,,,,,,N,N,,,01/27/2017
4315274203,1,,81-1089412,,Wang,Charles,,,,MD,,,,,,,,,,5490 Melrose Ave,,Santa Ana,CA,94001,US,8185455833,,5490 Melrose Ave,,Santa Ana,CA,94001,US,8185455833,,05/13/2021,11/11/2024,,,,M,,,,,,207RP1001X,A27589,CA,Y,207P00000X,,,N,"{""identifier"": ""A27589"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BM3682839"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,N,,,05/13/2021
5301742689,1,,,,Garcia,Mary,,,,DO PhD,,,,,,,,,,6285 Hollywood Blvd,,Santa Ana,CA,90005,US,,,3028 Sunset Blvd,,Santa Ana,CA,91001,US,(818) 988-6095,,12/11/2021,04/22/2025,,,,,,,,,,207P00000X,A49576,CA,Y,,,,,"{""identifier"": ""A49576"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,Y,N,,,12/11/2021
9187851916,1,,82-8201418,,Martinez,Barbara,M,,,DO PhD,,,,,,,,,,9925 Beverly Dr,,Oakland,CA,94001,US,(212) 760-9281,(424) 320-7350,9925 Beverly Dr,,Oakland,CA,94001,US,(212) 760-9281,(424) 320-7350,02/01/2017,12/24/2024,,,,F,,,,,,207P00000X,A97044,CA,Y,207X00000X,,,N,"{""identifier"": ""A97044"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,N,N,,,02/01/2017
0640391064,1,,,,Zhang,Christopher,,Prof.,,DO PhD,,,,,,,,,,8362 First Ave,Suite 525,New York,NY,11203,US,(929) 917-2044,,8362 First Ave,Suite 525,New York,NY,11203,US,(929) 917-2044,,05/07/2016,06/07/2025,,,,M,,,,,,207L00000X,060NY160541,NY,Y,,,,,"{""identifier"": ""060NY160541"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BF6970972"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,05/07/2016
2868230046,1,,11-2732796,,Rodriguez,William,,,,DO PhD,,,,,,,,,,6267 First Ave,Suite 777,Yonkers,NY,11202,US,(310) 889-9920,,6267 First Ave,Suite 777,Yonkers,NY,11202,US,(310) 889-9920,,09/17/2020,04/01/2025,,,,M,,,,,,207RC0000X,060NY239449,NY,Y,,,,,"{""identifier"": ""BM7096637"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,,N,,,09/17/2020
0673830288,1,,43-1580404,,Gonzalez,Thomas,,,,MD,,,,,,,,,,6869 Amsterdam Ave,Suite 203,New York,NY,10004,US,(347) 439-6224,,6869 Amsterdam Ave,Suite 203,New York,NY,10004,US,(347) 439-6224,,12/08/2016,07/25/2025,,,,F,,,,,,207P00000X,060NY568127,NY,Y,207X00000X,,,N,,,,,,,,,Y,N,,,12/08/2016
4628733428,1,,,,Clark,Joseph,L,,,MD PhD,,,,,,,,,,9122 Amsterdam Ave,,Queens,NY,11202,US,(310) 259-7761,,9122 Amsterdam Ave,,Queens,NY,11202,US,(310) 259-7761,,07/08/2025,06/09/2025,,,,F,,,,,,207N00000X,060NY536548,NY,Y,207T00000X,,,N,"{""identifier"": ""060NY536548"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BB7278697"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,07/08/2025
9837354035,1,,,,Garcia,Rajesh,,,,DO PhD,,,,,,,,,,1515 Ventura Blvd,Suite 789,San Jose,CA,90001,US,(917) 959-2922,,1515 Ventura Blvd,Suite 789,San Jose,CA,90001,US,(917) 959-2922,,07/16/2017,09/18/2024,,,,M,,,,,,207P00000X,A15183,CA,Y,,,,,"{""identifier"": ""BM9460643"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,,,,Y,N,,,07/16/2017
5355609320,1,,,,Lee,Jessica,A,,,MD PhD,,,,,,,,,,8744 Columbus Ave,Suite 625,Rochester,NY,10005,US,212  467.7841,(323) 227-6682,8744 Columbus Ave,Suite 625,Rochester,NY,10005,US,212  467.7841,(323) 227-6682,04/15/2022,04/29/2025,,,,F,,,,,,207RN0300X,060NY588640,NY,Y,,,,,"{""identifier"": ""060NY588640"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM3218999"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,04/15/2022
8728080109,1,,73-7735859,,Thomas,Wei,M,,,DO PhD,,,,,,,,,,5531 Lexington Ave,,Syracuse,NY,11203,US,(212) 622-3252,(424) 815-3193,5531 Lexington Ave,,Syracuse,NY,11203,US,(212) 622-3252,(424) 815-3193,12/11/2024,01/18/2025,,,,,,,,,,207N00000X,060NY469283,NY,Y,207U00000X,,,N,"{""identifier"": ""060NY469283"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,N,N,,,12/11/2024
8408621186,1,,,,White,Elizabeth,A,Dr.,,MD,,,,,,,,,,7917 Santa Monica Blvd,,Los Angeles,CA,90001,US,(646) 446-4144,(718) 779-4328,7917 Santa Monica Blvd,,Los Angeles,CA,90001,US,(646) 446-4144,(718) 779-4328,06/04/2025,02/18/2025,,,,M,,,,,,207P00000X,A12192,CA,Y,208000000X,,,N,"{""identifier"": ""A12192"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,,N,,,06/04/2025
2176591804,1,,,,Robinson,Jennifer,,,,DO,,,,,,,,,,3701 Melrose Ave,Suite 488,San Diego,CA,90001,US,(917) 416-8790,(646) 883-9334,3701 Melrose Ave,Suite 488,San Diego,CA,90001,US,(917) 416-8790,(646) 883-9334,05/31/2021,05/07/2025,,,,,,,,,,207Q00000X,A72390,CA,Y,207RE0101X,,,N,"{""identifier"": ""A72390"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BM5598122"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,N,N,,,05/31/2021
2185016312,1,,,,Wilson,John,L,,,DO,,,,,,,,,,6526 Wilshire Blvd,,Fresno,CA,90003,US,929  819.7499,,6526 Wilshire Blvd,,Fresno,CA,90003,US,929  819.7499,,04/17/2025,08/31/2025,,,,F,,,,,,207RO0300X,A61007,CA,Y,207P00000X,,,N,"{""identifier"": ""A61007"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BF6291618"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,N,N,,,04/17/2025
4262655117,1,,,,Harris,Jessica,R,,,DO PhD,,,,,,,,,,9599 Columbus Ave,,Yonkers,NY,10002,US,(212) 515-8286,(212) 729-8235,9599 Columbus Ave,,Yonkers,NY,10002,US,(212) 515-8286,(212) 729-8235,07/21/2022,05/18/2025,,,,F,,,,,,208000000X,060NY358421,NY,Y,207N00000X,,,N,"{""identifier"": ""060NY358421"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA6024989"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,07/21/2022
6618398263,1,,,,Chen,Elizabeth,A,,,DO PhD,,,,,,,,,,1469 Third Ave,,Albany,NY,10002,US,(646) 342-5405,,1469 Third Ave,,Albany,NY,10002,US,(646) 342-5405,,12/12/2015,06/27/2025,,,,M,,,,,,207L00000X,060NY503951,NY,Y,,,,,"{""identifier"": ""060NY503951"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BB5267659"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,12/12/2015
1240659657,1,,,,Clark,Thomas,,,,MD PhD,,,,,,,,,,1261 Third Ave,,Buffalo,NY,10004,US,(310) 542-8055,,1261 Third Ave,,Buffalo,NY,10004,US,(310) 542-8055,,03/04/2020,12/24/2024,,,,M,,,,,,207RP1001X,060NY746624,NY,Y,,,,,"{""identifier"": ""060NY746624"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM4326490"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,03/04/2020
9398280732,1,,,,Sanchez,William,R,,,MD PhD,,,,,,,,,,8045 Amsterdam Ave,,BRONX,NY,11201,US,310  498.2133,,8045 Amsterdam Ave,,BRONX,NY,11201,US,310  498.2133,,12/12/2024,06/10/2025,,,,F,,,,,,207RC0000X,060NY512022,NY,Y,,,,,"{""identifier"": ""060NY512022"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,,N,,,12/12/2024
0589113523,1,,,,Ramirez,Robert,L,,,DO PhD,,,,,,,,,,9797 First Ave,,Yonkers,NY,14201,US,(626) 827-1725,,9797 First Ave,,Yonkers,NY,14201,US,(626) 827-1725,,06/09/2023,11/29/2024,,,,F,,,,,,207W00000X,060NY825309,NY,Y,,,,,"{""identifier"": ""060NY825309"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,N,N,,,06/09/2023
5738757176,1,,,,Anderson,Thomas,,,,DO,,,,,,,,,,6409 First Ave,,Albany,NY,10003,US,(818) 913-8412,,6409 First Ave,,Albany,NY,10003,US,(818) 913-8412,,11/08/2016,06/08/2025,,,,,,,,,,207L00000X,060NY248557,NY,Y,207U00000X,,,N,"{""identifier"": ""060NY248557"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,Y,N,,,11/08/2016
2266093799,1,,,,Miller,Rajesh,J,,,DO,,,,,,,,,,3997 Ventura Blvd,Suite 673,San Francisco,CA,94001,US,(213) 598-1072,,3997 Ventura Blvd,Suite 673,San Francisco,CA,94001,US,(213) 598-1072,,06/29/2025,07/10/2025,,,,,,,,,,207RO0300X,A70562,CA,Y,207ZP0000X,,,N,"{""identifier"": ""A70562"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BM3818616"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,Y,N,,,06/29/2025
6969155799,1,,,,Sharma,Ana,L,,,DO,,,,,,,,,,3229 First Ave,,Brooklyn,NY,10005,US,646- 889-5873,,3229 First Ave,,Brooklyn,NY,10005,US,646- 889-5873,,09/12/2016,06/11/2025,,,,M,,,,,,207U00000X,060NY770153,NY,Y,207X00000X,,,N,"{""identifier"": ""060NY770153"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BF3936064"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,09/12/2016
2742257906,1,,19-1837220,,Lopez,James,,,,MD PhD,,,,,,,,,,8370 Rodeo Dr,Suite 492,Oakland,CA,95001,US,(929) 209-8939,(718) 688-5670,8370 Rodeo Dr,Suite 492,Oakland,CA,95001,US,(929) 209-8939,(718) 688-5670,08/25/2022,03/11/2025,,,,M,,,,,,207W00000X,A73788,CA,Y,,,,,"{""identifier"": ""BF8219379"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,,,,N,N,,,08/25/2022
9788191484,1,,,,Clark,Barbara,R,Dr.,,DO PhD,,,,,,,,,,1355 Amsterdam Ave,Suite 381,New York,NY,10004,US,(929) 755-1681,(424) 427-7263,1355 Amsterdam Ave,Suite 381,New York,NY,10004,US,(929) 755-1681,(424) 427-7263,07/20/2019,10/20/2024,,,,,,,,,,207X00000X,060NY402692,NY,Y,,,,,"{""identifier"": ""060NY402692"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM2571121"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,07/20/2019
9233095843,1,,77-6938942,,Thomas,Wei,R,,,MD PhD,,,,,,,,,,529 Santa Monica Blvd,,Fresno,CA,910**,US,(424) 751-3758,(212) 685-8142,529 Santa Monica Blvd,,Fresno,CA,910**,US,(424) 751-3758,(212) 685-8142,06/10/2022,02/10/2025,,,,F,,,,,,207X00000X,A89988,CA,Y,,,,,"{""identifier"": ""A89988"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,Y,N,,,06/10/2022
6711684571,1,,,,Miller,Wei,M,Prof.,,DO,,,,,,,,,,6744 Main St,,Fresno,CA,90003,US,310- 535-1040,,6744 Main St,,Fresno,CA,90003,US,310- 535-1040,,07/30/2024,01/18/2025,,,,,,,,,,207RG0100X,A85684,CA,Y,207RP1001X,,,N,,,,,,,,,N,N,,,07/30/2024
